,id,state,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,ViolentCrimesPerPop
1565,1566,48,8,0.02,0.64,0.28,0.7,0.11,0.15,0.39,0.5,0.23,0.09,0.03,1.0,0.49,0.9,0.16,0.45,0.11,0.1,0.14,0.44,0.34,0.35,0.34,0.04,0.23,0.4,0.01,0.08,0.14,0.22,0.45,0.18,0.81,0.37,0.41,0.25,0.51,0.33,0.2,0.46,0.41,0.61,0.81,0.81,0.84,0.73,0.73,0.74,0.0,0.03,0.0,0.31,0.35,0.52,0.61,0.07,0.07,0.09,0.1,0.87,0.08,0.21,0.24,0.69,0.67,0.64,0.77,0.15,0.2,0.5,0.02,0.74,0.77,0.05,0.27,0.94,0.08,0.15,0.18,0.17,0.15,0.43,0.42,0.44,0.49,0.52,0.66,0.51,0.0,0.0,0.09,0.64,0.21,0.58,0.63,0.1,0.05,0.06,0.0,0.04
1566,1567,48,8,0.28,0.46,0.17,0.66,0.09,0.42,0.6,0.7,0.58,0.3,0.29,1.0,0.21,0.64,0.8,0.39,0.35,0.3,0.27,0.25,0.24,0.29,0.17,0.2,0.23,0.21,0.32,0.52,0.39,0.42,0.41,0.41,0.5,0.15,0.68,0.3,0.44,0.44,0.54,0.52,0.5,0.52,0.63,0.59,0.7,0.62,0.5,0.52,0.09,0.24,0.04,0.56,0.53,0.59,0.6,0.13,0.11,0.11,0.1,0.64,0.17,0.32,0.27,0.44,0.52,0.37,0.48,0.3,0.56,0.0,0.46,0.53,0.45,0.34,0.43,0.6,0.47,0.3,0.08,0.09,0.09,0.21,0.24,0.27,0.23,0.7,0.38,0.35,0.01,0.06,0.09,0.77,0.42,0.55,0.75,0.3,0.15,0.05,0.48,0.27
1567,1568,22,8,0.1,0.55,0.35,0.66,0.1,0.18,0.47,0.54,0.33,0.18,0.11,1.0,0.31,0.75,0.19,0.36,0.23,0.27,0.25,0.3,0.26,0.3,0.19,0.11,0.3,0.34,0.09,0.37,0.3,0.38,0.33,0.44,0.6,0.17,0.36,0.27,0.42,0.55,0.41,0.63,0.62,0.66,0.6,0.58,0.65,0.57,0.54,0.48,0.05,0.34,0.04,0.24,0.24,0.37,0.45,0.13,0.12,0.16,0.18,0.78,0.11,0.36,0.34,0.6,0.7,0.46,0.54,0.26,0.43,0.5,0.12,0.67,0.5,0.81,0.45,0.75,0.26,0.18,0.15,0.14,0.15,0.28,0.27,0.28,0.32,0.51,0.5,0.25,0.0,0.04,0.23,0.74,0.58,0.71,0.76,0.04,0.4,0.12,0.53,0.5
1568,1569,56,8,0.01,0.29,0.0,0.97,0.03,0.04,0.4,0.36,0.22,0.55,0.0,0.0,0.2,0.41,0.57,0.49,0.61,0.3,0.52,0.24,0.24,0.24,0.08,0.1,0.13,0.25,0.01,0.28,0.29,0.34,0.26,0.35,0.45,0.1,0.61,0.39,0.33,0.73,0.28,0.62,0.69,0.38,0.55,0.65,0.6,0.62,0.7,0.7,0.0,0.14,0.0,0.14,0.18,0.17,0.3,0.02,0.02,0.02,0.03,0.95,0.05,0.16,0.13,0.3,0.34,0.25,0.6,0.08,0.61,0.0,0.03,0.61,0.58,0.1,0.46,0.4,0.25,0.48,0.08,0.08,0.08,0.14,0.15,0.17,0.17,0.47,0.34,0.42,0.0,0.0,0.05,0.45,0.49,0.63,0.57,0.02,0.15,0.0,0.0,0.06
1569,1570,6,8,0.08,0.72,0.02,0.19,0.93,1.0,0.47,0.58,0.4,0.38,0.09,1.0,0.33,0.53,0.14,0.31,0.48,0.67,0.35,0.3,0.24,0.24,0.39,0.17,0.41,0.36,0.07,0.36,0.7,0.69,0.22,0.42,0.42,0.49,0.3,0.55,0.31,0.41,0.6,0.54,0.5,0.81,0.47,0.44,0.56,0.44,0.32,0.2,0.06,0.48,0.16,0.41,0.45,0.46,0.52,1.0,1.0,1.0,1.0,0.0,1.0,0.79,0.77,0.78,0.75,0.8,0.33,1.0,0.73,0.0,0.03,0.91,0.36,0.17,0.3,0.48,0.18,0.4,0.53,0.56,0.59,0.56,0.55,0.59,0.53,0.78,0.56,0.12,0.0,0.0,1.0,0.46,0.6,0.83,0.71,0.02,0.6,0.33,0.0,0.53
1570,1571,1,8,0.01,0.37,0.28,0.77,0.02,0.01,0.39,0.37,0.23,0.62,0.0,0.0,0.18,0.23,0.36,0.38,0.73,0.41,0.53,0.26,0.26,0.26,0.24,0.0,0.07,0.07,0.02,0.43,0.48,0.62,0.26,0.32,0.23,0.25,0.49,0.5,0.4,0.54,0.24,0.52,0.56,0.4,0.62,0.56,0.53,0.69,0.45,0.37,0.01,0.23,0.0,0.65,0.48,0.45,0.43,0.03,0.02,0.02,0.02,0.98,0.03,0.15,0.15,0.36,0.37,0.34,0.63,0.1,0.48,0.5,0.02,0.69,0.62,0.08,0.58,0.58,0.48,0.53,0.08,0.09,0.11,0.03,0.1,0.11,0.15,0.54,0.13,0.46,0.0,0.0,0.02,0.87,0.62,0.79,0.84,0.06,0.05,0.03,0.0,0.53
1571,1572,40,8,0.07,0.51,0.06,0.88,0.12,0.03,0.48,0.52,0.34,0.18,0.08,0.98,0.43,0.74,0.53,0.57,0.23,0.12,0.3,0.44,0.41,0.42,0.2,0.21,0.23,0.33,0.03,0.18,0.08,0.14,0.71,0.2,0.69,0.14,0.58,0.16,0.67,0.31,0.33,0.42,0.38,0.5,0.77,0.81,0.78,0.7,0.42,0.49,0.01,0.09,0.01,0.76,0.89,0.85,0.76,0.16,0.17,0.15,0.12,0.92,0.03,0.12,0.13,0.52,0.58,0.38,0.66,0.09,0.31,0.5,0.1,0.64,0.62,0.03,0.49,0.81,0.13,0.11,0.15,0.16,0.2,0.23,0.26,0.31,0.29,0.48,0.41,0.28,0.0,0.0,0.09,0.56,0.4,0.53,0.55,0.25,0.05,0.02,0.0,0.07
1572,1573,55,8,0.01,0.34,0.0,0.98,0.03,0.02,0.36,0.4,0.22,0.6,0.0,0.0,0.24,0.51,0.26,0.65,0.61,0.28,0.52,0.26,0.24,0.23,1.0,0.25,0.24,0.16,0.01,0.18,0.42,0.41,0.22,0.23,0.51,0.71,0.36,0.75,0.24,0.42,0.3,0.39,0.42,0.42,0.7,0.74,0.72,0.7,0.77,0.74,0.0,0.14,0.0,0.21,0.15,0.19,0.26,0.01,0.01,0.01,0.01,0.95,0.02,0.14,0.13,0.36,0.46,0.22,0.62,0.05,0.44,0.5,0.01,0.86,0.56,0.0,0.39,0.17,0.1,0.25,0.09,0.07,0.07,0.21,0.22,0.24,0.24,0.33,0.42,0.69,0.0,0.0,0.03,0.91,0.59,0.78,0.84,0.01,0.25,0.01,0.0,0.11
1573,1574,53,8,0.0,0.39,0.01,0.92,0.07,0.06,0.47,0.51,0.34,0.39,0.02,1.0,0.2,0.45,0.0,0.31,0.45,0.67,0.47,0.22,0.19,0.18,0.22,0.15,0.05,0.31,0.02,0.54,0.34,0.47,0.12,0.69,0.31,0.56,0.3,0.71,0.19,0.88,0.37,0.84,0.89,0.42,0.41,0.44,0.23,0.48,0.14,0.11,0.01,0.44,0.0,0.31,0.57,0.49,0.5,0.07,0.11,0.08,0.08,0.92,0.08,0.22,0.2,0.4,0.38,0.44,0.4,0.24,0.62,0.0,0.01,0.82,0.42,0.49,0.53,0.29,0.51,0.83,0.07,0.07,0.07,0.16,0.18,0.18,0.15,0.41,0.11,0.26,0.0,0.0,0.09,0.52,0.45,0.65,0.61,0.02,0.13,0.02,0.0,0.31
1574,1575,35,8,0.06,0.49,0.05,0.72,0.04,0.68,0.5,0.47,0.32,0.53,0.0,0.0,0.17,0.35,0.56,0.37,0.63,0.51,0.54,0.17,0.19,0.22,0.12,0.1,0.2,0.21,0.08,0.57,0.5,0.53,0.23,0.4,0.31,0.36,0.45,0.52,0.36,0.57,0.35,0.63,0.63,0.53,0.52,0.48,0.48,0.59,0.44,0.44,0.03,0.26,0.02,0.22,0.28,0.39,0.43,0.1,0.11,0.14,0.14,0.54,0.27,0.38,0.36,0.5,0.47,0.55,0.61,0.32,0.47,0.5,0.11,0.53,0.63,0.42,0.78,0.46,0.68,0.26,0.05,0.05,0.07,0.15,0.19,0.2,0.19,0.62,0.34,0.37,0.01,0.0,0.19,0.47,0.51,0.62,0.56,0.08,0.13,0.0,0.0,0.34
1575,1576,51,8,0.23,0.58,0.53,0.55,0.08,0.02,0.43,0.5,0.29,0.25,0.23,0.96,0.4,0.73,0.2,0.36,0.3,0.24,0.6,0.37,0.3,0.33,0.27,0.33,0.23,0.45,0.12,0.23,0.27,0.39,0.26,0.23,0.63,0.32,0.37,0.34,0.41,0.48,0.33,0.48,0.49,0.56,0.67,0.62,0.68,0.6,0.6,0.64,0.1,0.33,0.02,0.25,0.27,0.3,0.33,0.03,0.03,0.03,0.03,0.95,0.03,0.25,0.27,0.61,0.6,0.57,0.69,0.13,0.31,0.5,0.2,0.73,0.69,0.61,0.39,0.75,0.25,0.25,0.19,0.19,0.19,0.3,0.34,0.37,0.37,0.51,0.62,0.42,0.0,0.0,0.05,0.58,0.48,0.44,0.61,0.99,0.04,0.06,0.47,0.18
1576,1577,6,8,0.15,0.62,0.11,0.68,0.33,0.37,0.46,0.53,0.31,0.13,0.16,1.0,0.57,0.8,0.24,0.38,0.17,0.21,0.27,0.54,0.41,0.43,0.39,0.32,0.36,0.43,0.05,0.13,0.15,0.22,0.33,0.28,0.69,0.41,0.3,0.3,0.48,0.43,0.37,0.51,0.49,0.69,0.75,0.76,0.82,0.7,0.41,0.41,0.03,0.14,0.08,0.28,0.39,0.44,0.49,0.22,0.26,0.27,0.28,0.68,0.17,0.38,0.39,0.69,0.74,0.53,0.68,0.25,0.34,0.5,0.14,0.7,0.65,0.07,0.14,0.9,0.08,0.09,0.47,0.47,0.51,0.67,0.63,0.75,0.64,0.6,0.81,0.24,0.0,0.08,0.33,0.55,0.29,0.35,0.69,0.11,0.22,0.03,0.0,0.14
1577,1578,16,8,0.05,0.48,0.01,0.93,0.07,0.08,0.49,0.51,0.31,0.32,0.07,1.0,0.3,0.68,0.44,0.51,0.36,0.23,0.4,0.31,0.27,0.26,0.3,0.16,0.35,0.22,0.04,0.27,0.17,0.26,0.41,0.27,0.59,0.19,0.68,0.29,0.59,0.49,0.33,0.5,0.51,0.6,0.73,0.78,0.77,0.72,0.44,0.5,0.01,0.08,0.01,0.21,0.34,0.5,0.47,0.04,0.05,0.07,0.06,0.92,0.06,0.49,0.44,0.52,0.6,0.38,0.62,0.15,0.46,0.5,0.04,0.82,0.58,0.17,0.41,0.5,0.29,0.08,0.11,0.11,0.12,0.19,0.21,0.23,0.21,0.29,0.17,0.21,0.02,0.0,0.07,0.55,0.49,0.57,0.47,0.04,0.25,0.95,0.0,0.14
1578,1579,55,8,0.0,0.27,0.0,1.0,0.02,0.0,0.34,0.4,0.23,0.58,0.0,0.0,0.25,0.53,0.64,0.65,0.61,0.27,0.31,0.28,0.33,0.31,0.09,0.11,0.0,0.28,0.01,0.16,0.39,0.36,0.22,0.22,0.61,0.59,0.46,0.61,0.32,0.54,0.31,0.47,0.52,0.36,0.64,0.72,0.7,0.65,0.89,0.91,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.03,0.13,0.11,0.29,0.37,0.17,0.62,0.03,0.48,0.5,0.01,0.89,0.56,0.0,0.41,0.44,0.12,0.07,0.11,0.09,0.08,0.2,0.2,0.19,0.19,0.33,0.49,0.42,0.01,0.0,0.04,0.8,0.61,0.76,0.79,0.01,0.21,0.0,0.0,0.03
1579,1580,9,8,0.01,0.4,0.04,0.94,0.08,0.03,0.28,0.34,0.21,0.61,0.03,0.92,0.54,0.56,0.22,0.73,0.57,0.12,0.82,0.52,0.49,0.48,0.34,0.06,0.58,0.89,0.0,0.07,0.25,0.3,0.35,0.24,0.5,0.48,0.52,0.26,0.54,0.37,0.35,0.33,0.36,0.36,0.78,0.75,0.93,0.74,0.55,0.51,0.0,0.09,0.01,0.05,0.06,0.12,0.13,0.02,0.02,0.03,0.04,0.9,0.03,0.14,0.14,0.4,0.39,0.32,0.85,0.03,0.33,0.5,0.02,0.8,0.84,0.23,0.7,0.38,0.02,0.11,0.4,0.4,0.41,0.49,0.54,0.63,0.57,0.4,0.45,0.25,0.01,0.0,0.15,0.63,0.77,0.85,0.81,0.09,0.04,0.04,0.0,0.14
1580,1581,12,8,0.0,0.49,0.77,0.36,0.01,0.15,0.4,0.45,0.27,0.61,0.0,0.0,0.14,0.41,0.35,0.24,0.73,0.38,0.49,0.12,0.13,0.19,0.16,0.0,0.16,0.14,0.02,0.55,0.78,0.83,0.11,0.93,0.28,0.12,0.22,0.57,0.16,0.64,0.36,0.62,0.65,0.51,0.27,0.23,0.34,0.33,0.52,0.52,0.02,0.63,0.0,0.24,0.41,0.5,0.58,0.08,0.11,0.12,0.13,0.87,0.13,0.44,0.42,0.53,0.42,0.68,0.45,0.37,0.63,0.0,0.04,0.28,0.52,0.14,0.46,0.71,0.98,0.07,0.06,0.05,0.05,0.09,0.14,0.16,0.17,0.5,0.29,0.5,0.0,0.0,0.13,0.44,0.57,0.73,0.64,0.02,0.12,0.1,0.0,0.45
1581,1582,39,8,0.0,0.49,0.07,0.94,0.04,0.01,0.59,0.47,0.41,0.42,0.02,1.0,0.6,0.56,0.3,0.84,0.44,0.05,0.41,0.67,0.81,0.81,0.31,0.68,0.21,0.45,0.01,0.13,0.03,0.05,0.96,0.1,0.6,0.16,0.86,0.1,0.87,0.16,0.46,0.31,0.26,0.48,0.79,0.86,0.8,0.73,0.59,0.63,0.0,0.07,0.0,0.35,0.41,0.38,0.36,0.11,0.11,0.09,0.08,0.9,0.01,0.13,0.13,0.45,0.51,0.23,0.79,0.03,0.23,0.5,0.01,0.85,0.74,0.11,0.46,0.06,0.01,0.0,0.26,0.28,0.38,0.33,0.35,0.41,0.36,0.38,0.25,0.39,0.0,0.0,0.13,0.7,0.63,0.67,0.71,0.0,0.45,0.16,0.0,0.12
1582,1583,35,8,0.01,0.67,0.02,0.23,0.07,0.64,0.46,0.49,0.27,0.21,0.0,0.0,0.25,0.69,0.28,0.28,0.27,0.4,0.23,0.23,0.18,0.28,0.6,0.11,0.42,0.28,0.04,0.61,0.38,0.43,0.25,0.35,0.57,0.09,0.51,0.3,0.45,0.55,0.45,0.6,0.6,0.74,0.45,0.47,0.35,0.59,0.51,0.55,0.03,0.66,0.01,0.3,0.35,0.38,0.46,0.1,0.1,0.1,0.11,0.29,0.24,0.61,0.59,0.69,0.71,0.63,0.53,0.55,0.48,0.5,0.02,0.7,0.52,0.32,0.41,0.67,0.87,0.45,0.13,0.13,0.13,0.13,0.19,0.21,0.2,0.36,0.35,0.31,0.05,0.04,0.14,0.62,0.47,0.65,0.57,0.03,0.14,0.01,0.0,0.66
1583,1584,40,8,0.08,0.62,0.06,0.88,0.06,0.04,0.44,0.47,0.22,0.13,0.09,1.0,0.43,0.82,0.36,0.48,0.18,0.14,0.23,0.39,0.3,0.29,0.22,0.23,0.26,0.33,0.03,0.16,0.11,0.15,0.39,0.19,0.73,0.33,0.41,0.27,0.48,0.29,0.19,0.39,0.36,0.61,0.83,0.86,0.87,0.78,0.49,0.5,0.01,0.08,0.01,0.23,0.3,0.34,0.44,0.03,0.04,0.04,0.05,0.94,0.02,0.19,0.22,0.68,0.66,0.63,0.71,0.1,0.17,0.5,0.06,0.78,0.71,0.12,0.6,0.81,0.13,0.14,0.14,0.12,0.12,0.28,0.32,0.35,0.36,0.4,0.42,0.19,0.0,0.0,0.06,0.47,0.41,0.52,0.5,0.12,0.12,0.0,0.0,0.07
1584,1585,24,8,0.02,0.24,0.27,0.69,0.31,0.05,0.18,0.65,0.3,0.19,0.03,1.0,0.53,0.9,0.04,0.56,0.14,0.09,0.28,0.52,0.57,0.58,0.49,0.22,0.37,0.52,0.01,0.08,0.12,0.21,0.59,0.07,0.96,0.17,0.45,0.17,0.65,0.72,0.56,0.71,0.74,0.31,0.58,0.61,0.76,0.55,0.78,0.81,0.01,0.46,0.01,0.36,0.43,0.5,0.62,0.18,0.19,0.2,0.22,0.86,0.07,0.11,0.08,0.26,0.28,0.28,0.42,0.13,0.62,0.0,0.02,0.79,0.42,0.08,0.19,0.79,0.1,0.05,0.31,0.28,0.26,0.62,0.56,0.62,0.54,0.36,0.63,0.15,0.0,0.0,0.21,0.26,0.15,0.26,0.27,0.01,0.51,0.25,0.0,0.26
1585,1586,48,8,0.03,0.85,0.0,0.63,0.01,1.0,0.61,0.56,0.38,0.48,0.05,1.0,0.1,0.29,0.64,0.28,0.7,0.81,0.46,0.08,0.06,0.07,0.29,0.6,0.01,0.18,0.1,1.0,1.0,0.84,0.18,0.84,0.11,0.18,0.44,0.45,0.27,0.19,0.39,0.34,0.28,0.96,0.62,0.58,0.65,0.63,0.25,0.15,0.01,0.15,0.04,0.3,0.31,0.35,0.42,0.45,0.42,0.43,0.48,0.0,1.0,0.96,1.0,0.92,0.85,0.99,0.63,1.0,0.66,0.0,0.12,0.04,0.67,0.2,0.29,0.79,0.68,1.0,0.04,0.04,0.06,0.0,0.07,0.11,0.07,0.55,0.47,0.36,0.0,0.0,0.65,0.59,0.71,0.8,0.75,0.04,0.17,0.02,0.0,0.07
1586,1587,55,8,0.06,0.37,0.0,0.92,0.24,0.04,0.35,0.45,0.26,0.55,0.08,1.0,0.26,0.48,0.19,0.6,0.58,0.35,0.49,0.3,0.26,0.26,0.12,0.07,0.07,0.28,0.04,0.24,0.39,0.42,0.2,0.31,0.54,0.89,0.3,0.8,0.27,0.42,0.37,0.36,0.4,0.44,0.7,0.74,0.75,0.67,0.64,0.74,0.02,0.15,0.02,0.69,0.62,0.66,0.63,0.24,0.19,0.18,0.16,0.85,0.14,0.2,0.18,0.38,0.45,0.3,0.57,0.09,0.5,0.5,0.05,0.85,0.54,0.08,0.58,0.17,0.17,0.37,0.1,0.08,0.07,0.19,0.21,0.22,0.21,0.3,0.28,0.44,0.01,0.0,0.14,0.86,0.62,0.83,0.82,0.04,0.31,0.13,0.0,0.06
1587,1588,47,8,0.06,0.36,0.11,0.9,0.04,0.01,0.52,0.56,0.48,0.51,0.08,1.0,0.19,0.45,0.3,0.42,0.55,0.41,0.45,0.26,0.27,0.27,0.2,0.15,0.2,0.34,0.07,0.45,0.47,0.5,0.41,0.41,0.37,0.44,0.55,0.39,0.47,0.61,0.46,0.53,0.59,0.34,0.57,0.58,0.56,0.58,0.37,0.36,0.02,0.16,0.01,0.64,0.63,0.56,0.5,0.07,0.06,0.05,0.04,0.97,0.02,0.12,0.1,0.29,0.37,0.23,0.51,0.06,0.57,0.0,0.08,0.71,0.47,0.87,0.44,0.56,0.55,0.14,0.09,0.1,0.12,0.12,0.15,0.18,0.15,0.45,0.23,0.26,0.03,0.0,0.04,0.63,0.49,0.54,0.59,0.09,0.13,0.05,0.0,0.1
1588,1589,39,8,0.0,0.33,0.01,0.98,0.02,0.01,0.33,0.36,0.22,0.69,0.0,0.0,0.19,0.39,0.48,0.51,0.68,0.28,0.63,0.23,0.22,0.21,0.1,0.13,0.56,0.1,0.01,0.28,0.33,0.48,0.16,0.44,0.34,0.77,0.36,0.82,0.29,0.59,0.22,0.54,0.59,0.35,0.58,0.64,0.63,0.61,0.63,0.74,0.0,0.09,0.0,0.47,0.46,0.52,0.51,0.04,0.03,0.03,0.03,0.96,0.04,0.14,0.12,0.3,0.31,0.3,0.61,0.04,0.51,0.5,0.01,0.84,0.61,0.28,0.51,0.33,0.36,0.18,0.08,0.08,0.08,0.13,0.15,0.14,0.17,0.4,0.12,0.22,0.0,0.0,0.03,0.85,0.57,0.81,0.8,0.01,0.22,0.02,0.0,0.04
1589,1590,48,8,0.03,0.54,0.41,0.64,0.07,0.09,0.46,0.47,0.27,0.17,0.05,1.0,0.56,0.87,0.45,0.48,0.16,0.1,0.28,0.54,0.44,0.46,0.38,0.3,0.67,0.46,0.01,0.09,0.11,0.18,0.47,0.22,0.8,0.28,0.37,0.22,0.58,0.4,0.25,0.5,0.47,0.52,0.74,0.76,0.82,0.75,0.79,0.84,0.01,0.15,0.01,0.13,0.18,0.21,0.36,0.03,0.03,0.03,0.05,0.91,0.04,0.17,0.19,0.58,0.64,0.42,0.68,0.13,0.28,0.5,0.05,0.69,0.64,0.02,0.4,0.88,0.16,0.16,0.23,0.21,0.21,0.4,0.37,0.43,0.38,0.33,0.58,0.39,0.0,0.0,0.08,0.69,0.38,0.66,0.71,0.06,0.12,0.04,0.0,0.11
1590,1591,37,8,0.08,0.24,0.39,0.68,0.04,0.01,0.33,0.39,0.27,0.66,0.1,1.0,0.18,0.34,0.13,0.4,0.7,0.38,0.59,0.22,0.27,0.3,0.22,0.21,0.2,0.33,0.09,0.42,0.32,0.43,0.36,0.33,0.38,0.39,0.5,0.44,0.43,0.7,0.39,0.66,0.71,0.29,0.37,0.38,0.47,0.38,0.62,0.67,0.05,0.38,0.01,0.2,0.23,0.32,0.43,0.03,0.03,0.04,0.04,0.94,0.05,0.13,0.11,0.23,0.27,0.22,0.49,0.07,0.58,0.0,0.14,0.63,0.47,0.16,0.53,0.4,0.29,0.25,0.09,0.09,0.12,0.13,0.2,0.22,0.21,0.49,0.46,0.54,0.1,0.04,0.06,0.63,0.51,0.63,0.57,0.1,0.15,0.15,0.0,0.29
1591,1592,39,8,0.01,0.54,0.85,0.3,0.08,0.01,0.52,0.57,0.37,0.17,0.03,1.0,0.42,0.82,0.21,0.46,0.26,0.19,0.38,0.39,0.34,0.37,0.36,0.0,0.22,0.4,0.01,0.13,0.12,0.24,0.38,0.3,0.71,0.48,0.38,0.38,0.49,0.42,0.42,0.55,0.51,0.6,0.64,0.63,0.83,0.59,0.82,0.85,0.01,0.31,0.0,0.33,0.36,0.48,0.41,0.05,0.04,0.05,0.04,0.93,0.06,0.33,0.33,0.59,0.71,0.37,0.66,0.06,0.27,0.5,0.02,0.81,0.59,0.02,0.76,0.63,0.05,0.11,0.14,0.12,0.1,0.46,0.42,0.44,0.44,0.37,0.32,0.11,0.0,0.0,0.06,0.64,0.61,0.74,0.72,0.02,0.25,0.21,0.0,0.13
1592,1593,55,8,0.01,0.32,0.0,0.96,0.1,0.01,0.3,0.41,0.25,0.61,0.0,0.0,0.23,0.38,0.09,0.63,0.67,0.41,0.6,0.26,0.27,0.26,0.23,0.09,0.13,0.17,0.02,0.29,0.38,0.36,0.18,0.45,0.34,0.78,0.3,0.63,0.23,0.45,0.32,0.45,0.47,0.38,0.58,0.66,0.66,0.58,0.37,0.38,0.01,0.2,0.0,0.27,0.45,0.51,0.5,0.03,0.04,0.04,0.04,0.95,0.06,0.16,0.14,0.33,0.36,0.3,0.59,0.07,0.52,0.5,0.01,0.88,0.58,0.03,0.4,0.35,0.16,0.21,0.07,0.05,0.05,0.17,0.2,0.21,0.2,0.38,0.11,0.44,0.0,0.0,0.04,0.92,0.63,0.81,0.86,0.03,0.13,0.0,0.0,0.11
1593,1594,39,8,0.0,0.47,0.0,0.97,0.11,0.01,0.3,0.3,0.23,0.77,0.02,1.0,0.5,0.43,0.08,0.86,0.83,0.06,1.0,0.48,0.41,0.39,0.26,0.14,0.82,0.66,0.0,0.04,0.25,0.37,0.26,0.24,0.34,0.44,0.34,0.35,0.41,0.07,0.32,0.05,0.06,0.42,0.93,0.91,0.98,0.85,0.31,0.35,0.0,0.02,0.01,0.05,0.04,0.09,0.11,0.03,0.03,0.06,0.06,0.7,0.15,0.19,0.22,0.53,0.49,0.49,1.0,0.01,0.0,0.5,0.0,1.0,1.0,0.16,0.59,0.54,0.01,0.21,0.26,0.24,0.21,0.37,0.37,0.54,0.38,0.27,0.2,0.29,0.0,0.0,0.32,0.81,0.99,0.95,0.93,0.01,0.21,0.14,0.0,0.02
1594,1595,34,8,0.06,0.49,0.27,0.69,0.09,0.19,0.35,0.42,0.26,0.67,0.07,0.98,0.29,0.19,0.09,0.54,0.77,0.34,0.66,0.33,0.27,0.29,0.25,0.09,0.28,0.29,0.06,0.42,0.39,0.47,0.26,0.46,0.22,0.31,0.53,0.43,0.41,0.33,0.39,0.34,0.35,0.66,0.66,0.7,0.82,0.61,0.3,0.34,0.04,0.41,0.03,0.23,0.25,0.26,0.26,0.17,0.16,0.16,0.14,0.62,0.19,0.59,0.47,0.47,0.41,0.58,0.54,0.25,0.69,0.0,0.08,0.65,0.59,0.17,0.69,0.65,0.21,0.18,0.21,0.25,0.27,0.48,0.48,0.56,0.49,1.0,0.74,1.0,0.06,0.01,0.31,0.48,0.64,0.61,0.69,0.07,0.15,0.22,0.66,0.24
1595,1596,45,8,0.14,0.56,0.85,0.29,0.09,0.03,0.76,0.83,0.77,0.37,0.15,0.98,0.19,0.54,0.23,0.39,0.46,0.35,0.46,0.22,0.24,0.38,0.18,0.22,0.16,0.29,0.15,0.56,0.31,0.41,0.51,0.35,0.46,0.13,0.72,0.25,0.55,0.59,0.86,0.54,0.58,0.43,0.26,0.23,0.42,0.23,0.72,0.66,0.13,0.78,0.02,0.7,0.74,0.75,0.7,0.16,0.15,0.14,0.12,0.9,0.04,0.27,0.19,0.29,0.29,0.36,0.29,0.2,0.64,0.0,0.16,0.67,0.31,0.29,0.4,0.4,0.45,0.23,0.13,0.14,0.17,0.16,0.22,0.26,0.25,0.58,0.41,0.28,0.12,0.09,0.09,0.62,0.33,0.36,0.36,0.34,0.07,0.27,1.0,0.87
1596,1597,48,9,0.02,0.66,0.1,0.86,0.08,0.11,0.33,0.46,0.16,0.05,0.04,1.0,0.6,0.92,0.14,0.53,0.09,0.07,0.14,0.53,0.41,0.41,0.39,0.23,0.42,0.45,0.0,0.05,0.07,0.14,0.44,0.14,0.87,0.42,0.32,0.23,0.56,0.29,0.12,0.29,0.3,0.61,0.92,0.91,0.91,0.82,0.73,0.72,0.0,0.1,0.0,0.22,0.37,0.46,0.53,0.05,0.07,0.08,0.09,0.89,0.07,0.2,0.24,0.73,0.68,0.79,0.88,0.12,0.06,0.5,0.03,0.71,0.89,0.15,0.68,0.94,0.06,0.06,0.22,0.19,0.17,0.43,0.5,0.58,0.61,0.33,0.64,0.28,0.0,0.0,0.09,0.62,0.28,0.55,0.7,0.05,0.1,0.07,0.0,0.14
