id,num_of_admin_pages,admin_page_duration,num_of_info_pages,info_page_duration,num_of_product_pages,product_page_duration,total_duration,BounceRates,ExitRates,PageValues,closeness_to_holiday,Month,device,internet_browser,Region,user_type,Weekend,A,B,C,D,purchase
8397,2,76.5,0,0.0 minutes,10,,199.7291667,0.022857143,0.059444444,0,0,Dec,1,chrome_99.1.4,1,Returning_Visitor,FALSE,c_10,81.96043946,log404,,0
8398,1,576,0,0.0 minutes,13,587.75 minutes,1163.75,0.030769231,0.061538462,0,0,Nov,1,safari_14.1,4,Returning_Visitor,FALSE,c_1,104.5428427,log200,,0
8399,0,,,0.0 minutes,2,17.0 minutes,,0,0.1,0,0,Dec,8,chrome_89,7,Returning_Visitor,FALSE,c_2,92.78313728,log200,,0
8400,0,0,2,21.0 minutes,0,0.0 minutes,21,0,0.05,0,0,Dec,,safari_15.4,4,New_Visitor,FALSE,c_10,101.4385487,log_100,,0
8401,7,121,0,0.0 minutes,16,589.875 minutes,710.875,0,0.00952381,0,0,Dec,2,browser_6_v19,1,Returning_Visitor,TRUE,c_2,98.57887283,log400,,0
8402,9,,4,83.5 minutes,132,4096.15859 minutes,5084.241923,0.012738095,0.022973065,8.960747931,0,Nov,3,chrome_99.1.4,3,Returning_Visitor,TRUE,c_2,94.68558485,log202,,1
8403,0,0,0,0.0 minutes,7,723.0 minutes,723,0,0.028571429,32.90611766,0,Dec,2,chrome_89,4,Returning_Visitor,TRUE,c_1,110.3037988,log200,,1
8404,0,0,0,,53,5504.695238 minutes,,0.011538462,0.031446886,12.32661404,0,Nov,2,chrome_80,1,Returning_Visitor,FALSE,c_1,104.8631447,log400,,1
8405,2,17,2,1231.0 minutes,8,27.375 minutes,1275.375,0.038888889,0.088888889,0,0,Nov,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_11,101.7635956,log202,,0
8406,1,16,0,0.0 minutes,44,2939.625 minutes,2955.625,0,0.002222222,32.81205711,0,Nov,2,chrome_98.0.1,8,Returning_Visitor,FALSE,c_2,121.3576659,log404,,1
8407,1,36.5,0,0.0 minutes,30,1668.116667 minutes,1704.616667,0,0.023809524,0,0,Dec,1,safari_13.1,8,Returning_Visitor,FALSE,c_2,92.93152366,log400,,0
8408,5,,0,0.0 minutes,39,742.6875 minutes,,0,0.015217391,71.38981221,,Dec,2,chrome_99.1.3,4,Returning_Visitor,FALSE,c_3,93.56876551,log200,,1
8409,2,18,0,0.0 minutes,17,1218.75 minutes,,0,0.050980392,0,0,Nov,2,chrome_89,1,Returning_Visitor,FALSE,c_1,107.3751373,log400,,0
8410,,77.7,1,2.0 minutes,24,551.1583333 minutes,630.8583333,0.004166667,0.054444444,7.945368291,0,Dec,2,chrome_89,9,Returning_Visitor,FALSE,c_2,100.9757537,log404,,0
8411,4,72,0,0.0 minutes,4,46.5 minutes,,0.04,0.06,0,0,Nov,3,chrome_98.0.1,2,Returning_Visitor,FALSE,c_3,116.7327699,log8080,,0
8412,7,237.5,1,0.0 minutes,37,1302.518056 minutes,,0.005952381,0.023185941,0,0,Dec,3,,2,Returning_Visitor,FALSE,c_2,95.74549989,log200,,1
8413,0,0,0,0.0 minutes,,929.5833333 minutes,,0.016,0.0296,0,0,Dec,3,chrome_89,4,Returning_Visitor,FALSE,c_13,101.0123792,log404,,0
8414,0,0,0,0.0 minutes,59,1309.658333 minutes,1309.658333,0.017241379,0.030879354,0,0,Dec,3,chrome_90.1.7,3,Returning_Visitor,FALSE,c_1,103.7226493,log200,,0
8415,0,0,0,0.0 minutes,,272.1666667 minutes,272.1666667,0,0.025,0,0,Dec,3,chrome_99.1.3,3,Returning_Visitor,FALSE,c_2,104.4652594,log404,,0
8416,0,0,0,0.0 minutes,7,295.0 minutes,,0.028571429,0.057142857,0,0,Nov,2,edge_97.0.1072.76,1,Returning_Visitor,FALSE,c_2,109.9047934,log200,,1
8417,1,43,0,0.0 minutes,26,834.3611111 minutes,877.3611111,0.016,0.019666667,25.21523293,0,Dec,1,,1,Returning_Visitor,TRUE,c_10,96.02850536,log202,,0
8418,0,0,0,0.0 minutes,3,0.0 minutes,,0.2,0.2,0,0,Nov,1,safari_15.2,1,Returning_Visitor,FALSE,c_3,99.87783134,log8080,,0
8419,0,0,1,0.0 minutes,26,668.5 minutes,,0,0.007407407,0,0,Nov,2,chrome_99.1.3,3,Returning_Visitor,FALSE,c_1,104.8231181,log200,,0
8420,0,0,0,0.0 minutes,19,521.925 minutes,521.925,0.010526316,0.029824561,0,0,Dec,3,chrome_99.1.4,6,Returning_Visitor,TRUE,c_2,99.11438806,log202,,0
8421,0,0,0,0.0 minutes,23,1544.595238 minutes,1544.595238,0.058550725,0.092944664,0,0,Nov,3,chrome_98.0.1,8,Returning_Visitor,TRUE,c_13,96.53334368,log8080,,0
8422,0,0,0,0.0 minutes,2,12.0 minutes,12,0,0.1,0,0,Dec,3,chrome_99.1.4,3,Returning_Visitor,FALSE,c_13,112.6401735,log400,,0
8423,0,0,6,77.95833333 minutes,423,17086.23424 minutes,17164.19257,0.006293706,0.02159902,0.25272174,0,Nov,2,chrome_99.1.4,7,Returning_Visitor,TRUE,c_1,92.99723591,log200,,0
8424,2,14.25,0,0.0 minutes,29,1082.75 minutes,1097,0,0.006896552,84.87572674,0,Nov,2,browser_5_v15,3,New_Visitor,FALSE,c_2,91.56590612,log8080,,1
8425,0,0,0,0.0 minutes,7,1803.666667 minutes,1803.666667,0.082142857,0.08,0,0,Dec,2,browser_5_v20,1,Returning_Visitor,TRUE,c_8,112.8773613,log404,,0
8426,4,58,2,28.5 minutes,82,4729.065909 minutes,4815.565909,0,0.014544651,9.055465887,0,Nov,2,chrome_98.0.1,1,Returning_Visitor,FALSE,c_2,88.12705964,log400,,1
8427,4,52.5,,0.0 minutes,11,463.5 minutes,,0,0.007692308,0,,Nov,3,chrome_89,6,New_Visitor,TRUE,c_11,95.8853773,log_100,3.962376217,0
8428,0,0,0,0.0 minutes,38,1355.366667 minutes,1355.366667,0,0.009259259,0,0,Nov,1,chrome_98.0.1,6,Returning_Visitor,FALSE,c_2,93.68205338,log404,,0
8429,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,Dec,2,chrome_80,1,Returning_Visitor,FALSE,,103.8158837,log202,,0
8430,1,21,0,0.0 minutes,23,529.75 minutes,,0,0.009090909,57.3158913,0,Nov,1,chrome_90.1.7,1,New_Visitor,FALSE,c_8,88.49508826,log404,,1
8431,0,0,0,0.0 minutes,23,,,0,0.013043478,0,0,Nov,3,chrome_89,3,Returning_Visitor,FALSE,c_2,106.2354169,log_100,,0
8432,0,0,0,0.0 minutes,8,719.2 minutes,,0.058333333,0.067708333,0,0,Nov,3,chrome_99.1.4,3,Returning_Visitor,FALSE,c_13,104.7250616,log8080,,0
8433,7,66,0,,6,146.5 minutes,,0,0.018181818,0,0,Nov,,edge_99.0.1150.46,1,New_Visitor,FALSE,c_2,108.2299928,log202,,0
8434,0,0,0,0.0 minutes,32,2632.7 minutes,,0.00625,0.013541667,0,0,Nov,1,safari_14,1,Returning_Visitor,TRUE,c_3,109.29573,log404,,0
8435,6,198.6666667,2,89.0 minutes,148,8178.226923 minutes,,0.008732719,0.021205728,6.194287817,0,Nov,2,chrome_98.0.1,1,Returning_Visitor,FALSE,c_1,103.6099249,log8080,,1
8436,8,395.7083333,4,182.8 minutes,46,1461.725 minutes,2040.233333,0.003773585,0.014375562,13.90010917,0,Nov,1,safari_15,3,Returning_Visitor,TRUE,c_3,94.6099027,log404,,1
8437,8,403,0,0.0 minutes,52,1616.54816 minutes,,0,0.003685897,0,0,Nov,1,safari_14.1,1,Returning_Visitor,FALSE,c_3,88.06269133,log_100,,0
8438,1,38.5,0,0.0 minutes,6,197.75 minutes,,0,0.04,0,0,Dec,1,safari_14,2,New_Visitor,TRUE,c_8,82.57535279,log200,,0
8439,0,0,0,0.0 minutes,2,11.0 minutes,,0,0.1,0,0,Nov,3,chrome_99.1.4,1,Returning_Visitor,FALSE,c_10,102.2643153,log404,,0
8440,,20,,39.5 minutes,156,8613.257312 minutes,,0.006289308,0.015117319,0,0,Nov,1,safari_13,1,Returning_Visitor,TRUE,c_2,105.8223676,log400,,0
8441,11,494.5333333,0,0.0 minutes,33,2070.616667 minutes,,0,0.020720721,9.581162201,0,Nov,2,browser_5_v8,1,Returning_Visitor,FALSE,c_3,111.0827078,log404,,1
8442,10,225.45,0,0.0 minutes,60,1449.608333 minutes,1675.058333,0.004545455,0.011320346,0,0,Dec,2,chrome_99.1.3,4,Returning_Visitor,FALSE,c_1,83.69093007,log404,,0
8443,2,28,,0.0 minutes,9,163.375 minutes,,0,0.018181818,0,0,Dec,1,chrome_99.1.3,3,New_Visitor,FALSE,c_2,113.0308422,log400,1.531300234,0
8444,4,87,5,242.75 minutes,61,4081.041667 minutes,,0,0.019375,0,0,Nov,2,browser_5_v18,6,Returning_Visitor,TRUE,c_2,94.78545618,log200,,0
8445,0,0,0,0.0 minutes,32,791.9166667 minutes,791.9166667,0.0125,0.025520833,0,0,Nov,3,chrome_90.1.7,4,Returning_Visitor,FALSE,c_2,92.8656871,log8080,,0
8446,3,265.75,0,0.0 minutes,8,168.75 minutes,434.5,0,0.03,0,0,Nov,3,chrome_90.1.7,1,New_Visitor,FALSE,c_7,92.79707006,log202,,0
8447,0,0,0,0.0 minutes,8,181.0 minutes,,0.025,0.070833333,0,0,Nov,,chrome_90.1.7,4,Returning_Visitor,FALSE,,111.8999555,log200,,0
8448,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,Nov,2,chrome_99.1.4,6,Returning_Visitor,TRUE,c_13,100.625455,log_100,,0
8449,0,0,0,0.0 minutes,10,198.75 minutes,198.75,0,0.04,0,0,Nov,2,chrome_90.1.7,3,Returning_Visitor,FALSE,c_20_74,94.64228489,log400,,0
8450,10,396.960452,6,168.8333333 minutes,280,9247.383869 minutes,,0.003424658,0.016184197,7.983438638,0,Nov,2,chrome_98.0.1,7,Returning_Visitor,TRUE,,86.17907879,log400,,0
8451,0,0,0,0.0 minutes,18,1659.25 minutes,1659.25,0.0375,0.062202381,0,0,Nov,,chrome_89,4,Returning_Visitor,FALSE,c_10,91.2111378,log_100,,0
8452,,175.3333333,0,0.0 minutes,88,2638.244429 minutes,2813.577762,0.004395604,0.022464739,8.27583441,0,Nov,1,safari_13.1,8,Returning_Visitor,TRUE,c_10,108.3689609,log200,,0
8453,1,235,0,0.0 minutes,3,127.6 minutes,362.6,0,0.025,0,0,Dec,2,chrome_90.1.7,1,New_Visitor,FALSE,c_2,82.29241559,log8080,,0
8454,0,0,0,0.0 minutes,5,375.0 minutes,375,0,0.04,0,0,Nov,1,safari_14,3,Returning_Visitor,TRUE,c_10,90.03699913,log8080,,0
8455,14,352.1071429,2,759.0 minutes,64,3660.342875 minutes,4771.450018,0.014155251,0.023835616,9.641067457,0,Nov,3,chrome_99.1.4,3,Returning_Visitor,TRUE,c_2,96.18793219,log400,,1
8456,4,63,0,0.0 minutes,10,565.5 minutes,628.5,0,0.015384615,0,0,Dec,8,browser_13_v7,9,Other,FALSE,c_20_58,122.705637,log202,,0
8457,0,0,0,0.0 minutes,58,2021.320833 minutes,,0.005172414,0.031609195,0,0,Nov,2,chrome_89,1,Returning_Visitor,FALSE,c_2,116.8367931,log8080,,0
8458,0,0,0,0.0 minutes,3,20.0 minutes,20,0,0.066666667,0,0,Dec,2,edge_99.0.1150.46,3,Returning_Visitor,FALSE,c_2,98.31288218,log8080,,0
8459,0,0,0,0.0 minutes,4,97.5 minutes,97.5,0.1,0.125,0,,Nov,3,,6,Returning_Visitor,FALSE,c_13,92.76076995,log8080,,0
8460,0,0,0,0.0 minutes,68,2614.209722 minutes,,0,0.006942149,0,0,Nov,2,chrome_99.1.4,1,Returning_Visitor,TRUE,c_3,88.03909276,log404,,0
8461,0,0,0,0.0 minutes,17,308.25 minutes,308.25,0.023529412,0.064705882,0,0,Nov,2,chrome_80,1,Returning_Visitor,FALSE,c_13,84.38597548,log_100,,0
8462,0,0,,0.0 minutes,39,1020.013889 minutes,,0.005405405,0.014226044,0,0,Dec,3,chrome_90.1.7,7,Returning_Visitor,TRUE,c_1,101.9834004,log400,,0
8463,0,0,0,0.0 minutes,3,,,0.2,0.2,0,0,Nov,2,browser_7_v14,2,Returning_Visitor,FALSE,c_1,110.4270913,log202,,0
8464,,0,0,0.0 minutes,6,93.0 minutes,93,0.066666667,0.083333333,0,0,Nov,4,chrome_98.0.1,3,Returning_Visitor,FALSE,c_13,97.85133422,log8080,,0
8465,3,74,0,0.0 minutes,258,5154.777093 minutes,,0.002316602,0.011675429,0,0,Dec,2,chrome_89,2,Returning_Visitor,FALSE,c_1,104.8203914,log202,,0
8466,1,64.5,0,0.0 minutes,,1443.641667 minutes,,0,0.010784314,111.2629939,0,Nov,2,chrome_99.1.3,1,Returning_Visitor,TRUE,c_2,99.51604599,log_100,,1
8467,0,0,0,0.0 minutes,8,,,0,0.028571429,14.1374752,,Nov,1,safari_15.2,2,New_Visitor,TRUE,,90.59237347,log202,,1
8468,0,0,0,0.0 minutes,26,548.2678571 minutes,,0.024,0.046666667,0,0,Nov,1,chrome_90.1.7,6,Returning_Visitor,FALSE,c_2,112.6406496,log404,,0
8469,0,0,0,0.0 minutes,31,828.25 minutes,,0.012903226,0.030107527,0,0,Nov,2,chrome_98.0.1,9,New_Visitor,TRUE,c_2,99.89983609,log200,,0
8470,,132.7222222,1,104.0 minutes,103,3608.346752 minutes,3845.068974,0,0.007905605,14.69960115,0,Nov,2,browser_10_v16,7,Returning_Visitor,FALSE,c_2,87.89041027,log_100,,0
8471,1,19.83333333,0,0.0 minutes,17,545.0833333 minutes,,0,0.00625,9.836358025,0,Nov,3,chrome_90.1.7,5,New_Visitor,FALSE,c_2,95.03275146,log404,,1
8472,16,301.1369048,,886.5 minutes,78,5097.41833 minutes,,0.014132104,0.030390424,7.296889074,0,Nov,,chrome_80,2,Returning_Visitor,TRUE,c_2,104.5706862,log_100,,1
8473,17,446.9333333,8,597.5833333 minutes,62,2350.667857 minutes,3395.184524,0.007452575,0.033986814,79.48403933,0,Dec,1,safari_15,7,Returning_Visitor,FALSE,c_10,96.73900188,log200,,0
8474,,0,0,0.0 minutes,13,129.5 minutes,129.5,0.015384615,0.053846154,0,0,Nov,2,chrome_80,3,Returning_Visitor,FALSE,c_1,98.00503666,log_100,,0
8475,1,0,2,10.0 minutes,69,1310.636905 minutes,,0.010869565,0.032793149,0,0,Nov,2,browser_3_v14,1,Returning_Visitor,TRUE,c_3,97.54709941,log8080,,0
8476,4,184.4583333,1,8.166666667 minutes,44,1398.390775 minutes,1591.015775,0.017391304,0.026402848,10.57361945,0,Nov,1,chrome_99.1.3,3,Returning_Visitor,TRUE,c_1,111.9580063,log200,,0
8477,1,61.5,0,0.0 minutes,13,949.75 minutes,1011.25,0,0.007692308,51.75775772,0,Dec,1,safari_15.2,1,New_Visitor,FALSE,c_2,101.0468893,log202,,1
8478,0,0,0,0.0 minutes,35,2381.097222 minutes,2381.097222,0.005714286,0.021959184,0,0,Nov,2,chrome_80,1,Returning_Visitor,FALSE,c_2,99.43194161,log200,,0
8479,3,32.25,0,0.0 minutes,27,1273.25 minutes,,0,0.008888889,43.89691103,0,Nov,2,chrome_89,1,New_Visitor,FALSE,,108.7058051,log404,,1
8480,0,0,0,0.0 minutes,50,3002.902778 minutes,,0.002083333,0.013611111,0,0,Nov,2,chrome_99.1.3,1,Returning_Visitor,TRUE,c_2,107.6073003,log400,,0
8481,3,54.5,0,0.0 minutes,6,148.75 minutes,,0.022222222,0.033333333,0,0,Nov,3,chrome_80,1,Returning_Visitor,FALSE,c_3,103.1269815,log404,,0
8482,9,335.1666667,5,219.0 minutes,107,6235.06603 minutes,,0.005309735,0.016223404,0,0,Nov,1,safari_14,1,Returning_Visitor,FALSE,c_2,108.1553315,log200,,0
8483,0,0,1,0.0 minutes,0,0.0 minutes,,0.2,0.2,0,0,Nov,1,,4,Returning_Visitor,FALSE,c_15,83.31423712,log8080,,0
8484,18,1103.330357,8,696.8333333 minutes,359,12959.91515 minutes,14760.07884,0.000795756,0.008975428,7.231074783,,Nov,2,,1,Returning_Visitor,FALSE,c_2,74.26257315,log200,,1
8485,0,0,0,0.0 minutes,63,1361.203175 minutes,1361.203175,0,0.014761905,0,0,Nov,2,chrome_89,7,Returning_Visitor,FALSE,c_2,107.5988655,log200,,0
8486,0,0,,28.75 minutes,82,2375.114286 minutes,2403.864286,0.007058824,0.031764706,0,0,Nov,2,chrome_90.1.7,1,Returning_Visitor,TRUE,c_1,81.87070061,log202,,0
8487,3,875,0,0.0 minutes,34,780.7916667 minutes,1655.791667,0,0.015675676,0,0,Dec,4,chrome_98.0.1,3,Returning_Visitor,TRUE,c_2,118.592497,log8080,,0
8488,11,250.25,0,0.0 minutes,169,8276.292565 minutes,,0.002406417,0.016051967,8.174728678,0,Nov,4,safari_14,1,Returning_Visitor,TRUE,c_8,99.33540296,log_100,,0
8489,6,104.5,,0.0 minutes,11,1206.75 minutes,,0,0.013333333,0,0,Dec,4,,4,New_Visitor,FALSE,c_8,86.76000679,log8080,,0
8490,6,166.375,1,0.0 minutes,39,1858.833333 minutes,2025.208333,0.001515152,0.011818182,50.17693633,0,Dec,1,safari_15.2,1,Returning_Visitor,FALSE,c_2,94.97672271,log404,,0
8491,1,11.83333333,2,27.0 minutes,31,424.75 minutes,,0.019047619,0.039292517,30.81857956,0,Nov,2,chrome_89,3,Returning_Visitor,FALSE,c_1,110.8386119,log8080,,1
8492,18,261.1619048,0,0.0 minutes,58,1992.717308 minutes,,0.008955224,0.015829187,0,0,Nov,3,chrome_98.0.1,6,Returning_Visitor,FALSE,c_2,110.3078416,log200,,0
8493,4,364.3333333,2,19.0 minutes,85,3642.066026 minutes,,0.007777778,0.029549858,5.052145956,0,Nov,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,122.1769656,log8080,,0
8494,0,0,0,0.0 minutes,23,480.9166667 minutes,480.9166667,0.017391304,0.032608696,0,0,Dec,4,chrome_90.1.7,1,Returning_Visitor,FALSE,c_2,97.65992544,log8080,,0
8495,,0,0,0.0 minutes,5,,,0.1,0.08,0,0,Nov,3,chrome_90.1.7,4,Returning_Visitor,TRUE,c_11,102.6714949,log400,,0
8496,2,64.5,0,0.0 minutes,52,,2185.130952,0,0.011965812,0,0,Nov,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_2,114.4170087,log8080,,0
8497,0,0,0,0.0 minutes,13,1314.083333 minutes,1314.083333,0,0.008333333,103.0610827,0,Dec,8,browser_13_v19,9,Other,FALSE,c_20_97,101.7244759,log200,,1
8498,,0,0,0.0 minutes,23,2225.288889 minutes,,0.004347826,0.021516165,0,0,Nov,1,safari_13.1,4,Returning_Visitor,FALSE,c_1,81.22728412,log200,,0
8499,0,0,0,0.0 minutes,12,528.5833333 minutes,,0,0.02,0,0,Dec,8,browser_13_v10,9,Other,FALSE,c_20_2,120.7814601,log200,,0
8500,0,0,0,0.0 minutes,6,42.0 minutes,42,0.033333333,0.05,0,0,Nov,2,chrome_90.1.7,9,Returning_Visitor,FALSE,c_3,90.20857515,log200,,0
8501,10,147.4583333,4,216.5 minutes,68,1587.765598 minutes,,0,0.010045837,0,0,Dec,2,chrome_89,3,Returning_Visitor,FALSE,c_2,89.66107206,log200,,0
8502,0,0,2,6.0 minutes,7,162.625 minutes,,0,0.022222222,0,0,Nov,2,chrome_98.0.1,1,Returning_Visitor,TRUE,c_2,87.14092669,log400,,0
8503,0,0,0,0.0 minutes,12,442.5 minutes,,0,0.008333333,0,0,Nov,,chrome_98.0.1,1,New_Visitor,FALSE,c_2,90.6718948,log8080,,0
8504,0,0,0,0.0 minutes,4,185.0 minutes,185,0.05,0.1,0,0,Nov,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_20_64,75.52587564,log200,,0
8505,12,252.8125,4,78.5 minutes,100,4597.124242 minutes,,0.00925181,0.028496768,2.638074656,0,Nov,1,safari_15.2,1,Returning_Visitor,TRUE,c_10,102.8657495,log200,,1
8506,4,142.5,0,0.0 minutes,56,1885.33744 minutes,,0.010714286,0.038102106,5.04016763,0,Nov,2,browser_5_v7,3,Returning_Visitor,FALSE,c_11,111.343899,log404,,1
8507,9,965.5,0,0.0 minutes,30,1895.133333 minutes,,0.005405405,0.011186186,0,0,Dec,3,chrome_89,3,Returning_Visitor,TRUE,c_2,92.13745905,log_100,,0
8508,1,22,3,39.0 minutes,80,1903.081639 minutes,,0.007228916,0.032248996,0,0,Dec,3,chrome_98.0.1,1,Returning_Visitor,FALSE,c_2,106.3485954,log8080,,0
8509,0,0,0,0.0 minutes,42,2872.125 minutes,,0.0025,0.025777778,0,0,Nov,2,chrome_99.1.3,1,Returning_Visitor,TRUE,c_13,109.2681684,log400,,0
8510,9,196.25,1,62.5 minutes,6,148.75 minutes,,0,0.02,0,,Dec,4,safari_13,9,Returning_Visitor,FALSE,c_2,108.9532383,log200,,0
8511,1,55.5,0,0.0 minutes,53,4048.583333 minutes,,0.007843137,0.015490196,0,0,Dec,4,safari_13.1,1,Returning_Visitor,FALSE,c_1,112.7201917,log_100,,0
8512,2,,0,0.0 minutes,10,431.5 minutes,,0,0.006666667,0,0,Dec,2,,2,Returning_Visitor,FALSE,c_1,92.47686399,log8080,,0
8513,0,0,0,0.0 minutes,3,60.5 minutes,60.5,0.1,0.1,0,0,Nov,3,chrome_80,6,Returning_Visitor,FALSE,c_6,110.9401025,log404,,0
8514,0,0,0,0.0 minutes,4,105.5 minutes,,0,0.05,0,0,Dec,2,chrome_98.0.1,2,Returning_Visitor,FALSE,c_2,75.40966697,log202,,0
8515,0,0,0,0.0 minutes,16,1902.25 minutes,,0.00625,0.016666667,0,0,Nov,2,edge_96.0.1054.75,6,New_Visitor,TRUE,c_2,99.16083288,log400,,0
8516,0,0,,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Nov,2,chrome_99.1.4,6,Returning_Visitor,FALSE,c_10,130.1597962,log_100,,0
8517,3,106.5,2,49.5 minutes,29,,1589.634921,0.008064516,0.018932412,0,0,Nov,3,,4,Returning_Visitor,TRUE,c_2,104.5681928,log404,,0
8518,7,218.6666667,0,0.0 minutes,5,145.6666667 minutes,364.3333334,0,0.014285714,0,0,Nov,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_3,126.1866945,log400,,0
8519,6,115.5833333,0,0.0 minutes,30,1076.958333 minutes,1192.541666,0,0.022857143,10.3889438,0,Nov,2,chrome_90.1.7,4,Returning_Visitor,TRUE,c_3,94.24687842,log8080,,1
8520,2,242.5,0,0.0 minutes,59,5004.229167 minutes,5246.729167,0.006779661,0.034387947,0,0,Dec,2,browser_5_v9,3,Returning_Visitor,TRUE,c_2,89.90744752,log200,,0
8521,0,0,0,0.0 minutes,6,1038.0 minutes,1038,0.033333333,0.066666667,0,0,Dec,2,edge_99.0.1150.46,1,Returning_Visitor,FALSE,c_2,96.81792393,log8080,,0
8522,0,0,0,0.0 minutes,12,337.0 minutes,337,0,0.006666667,19.37005896,0,Dec,2,browser_5_v12,4,Returning_Visitor,TRUE,c_1,109.1591113,log400,,1
8523,0,0,0,0.0 minutes,3,98.0 minutes,98,0,0.066666667,0,0,Nov,,safari_15,6,Returning_Visitor,FALSE,,112.3652238,log8080,,0
8524,0,0,0,0.0 minutes,30,1029.583333 minutes,,0.003571429,0.009166667,0,0,Dec,3,chrome_99.1.4,1,Returning_Visitor,FALSE,c_2,100.3076815,log202,,0
8525,,0,0,0.0 minutes,12,1437.75 minutes,1437.75,0.016666667,0.066666667,0,,Nov,2,chrome_89,3,Returning_Visitor,FALSE,c_1,87.30294759,log200,,0
8526,1,0,0,0.0 minutes,8,534.875 minutes,,0.008888889,0.074074074,0,0,Nov,2,chrome_80,1,Returning_Visitor,FALSE,c_10,96.27243744,log200,,0
8527,3,89.75,2,16.0 minutes,36,1751.847727 minutes,,0.005263158,0.023684211,0,0,Nov,2,chrome_98.0.1,7,Returning_Visitor,FALSE,c_1,87.53355199,log_100,,0
8528,0,0,0,0.0 minutes,,,,0,0.020833333,20.79483821,0,Dec,2,,4,Returning_Visitor,FALSE,,94.85827831,log_100,,0
8529,0,0,0,0.0 minutes,37,638.25 minutes,638.25,0.005555556,0.016666667,0,0,Nov,2,chrome_80,4,Returning_Visitor,FALSE,c_1,95.46390131,log404,,1
8530,5,97.83333333,0,0.0 minutes,15,489.0 minutes,586.8333333,0,0.00625,81.334441,0,Dec,8,browser_13_v15,9,Other,FALSE,c_20_76,103.9684651,log404,,1
8531,0,0,0,0.0 minutes,25,954.0833333 minutes,954.0833333,0.034722222,0.061527778,120.587914,,Nov,3,chrome_89,1,Returning_Visitor,FALSE,c_13,93.59132906,log404,,0
8532,5,48.97619048,1,65.0 minutes,40,,,0,0.016324111,12.48912129,0,Dec,1,safari_14,4,Returning_Visitor,TRUE,c_2,99.02464538,log8080,,0
8533,0,0,0,0.0 minutes,10,,,0.083333333,0.092222222,0,0,Dec,2,chrome_98.0.1,1,Returning_Visitor,FALSE,c_3,118.3271709,log200,,0
8534,0,0,0,0.0 minutes,2,27.5 minutes,27.5,0,0.1,0,0,Nov,2,chrome_89,1,Returning_Visitor,TRUE,c_1,96.04618753,log404,,0
8535,0,0,0,0.0 minutes,8,101.8333333 minutes,,0,0.058333333,0,0,Nov,2,chrome_89,3,Returning_Visitor,FALSE,c_2,92.82547842,log8080,,0
8536,8,,0,0.0 minutes,163,4600.540873 minutes,4847.624206,0.008383234,0.021052657,5.28608849,0,Nov,2,edge_96.0.1054.75,3,Returning_Visitor,FALSE,c_2,128.6825061,log8080,,1
8537,1,25.75,5,452.0833333 minutes,34,953.5892857 minutes,1431.422619,0,0.011071429,8.838027292,0,Dec,2,chrome_99.1.4,3,Returning_Visitor,FALSE,c_2,96.65209253,log8080,,0
8538,8,222.75,3,15.75 minutes,61,1749.842262 minutes,1988.342262,0.015196078,0.02894958,0,0,Nov,1,safari_14.1,1,Returning_Visitor,TRUE,c_3,93.03417689,log400,,0
8539,9,230.6666667,0,0.0 minutes,66,2178.85 minutes,,0.003555556,0.010977778,11.73221807,0,Nov,2,chrome_90.1.7,3,Returning_Visitor,TRUE,c_2,99.33487396,log_100,,1
8540,4,19.66666667,3,254.9166667 minutes,147,4254.666667 minutes,,0.008445946,0.01925038,0,0,Nov,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,92.39294383,log8080,,0
8541,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Dec,3,chrome_80,6,Returning_Visitor,FALSE,c_1,104.1825415,log200,,0
8542,0,0,0,0.0 minutes,24,506.452381 minutes,506.452381,0,0.009090909,76.7910465,0,Nov,2,edge_98.0.1108.84,1,New_Visitor,FALSE,c_3,96.63564287,log8080,,1
8543,0,0,2,36.5 minutes,41,1383.661111 minutes,,0.002790698,0.011436389,0,0,Dec,1,safari_14,1,Returning_Visitor,FALSE,c_2,90.48976857,log8080,,0
8544,3,99,0,,58,1261.658333 minutes,,0,0.003452381,0,0,Nov,1,chrome_99.1.4,9,New_Visitor,FALSE,c_2,115.8462906,log404,,1
8545,0,0,0,0.0 minutes,12,466.125 minutes,466.125,0,0.022222222,0,0,Nov,3,chrome_98.0.1,1,Returning_Visitor,FALSE,c_3,78.84146244,log8080,,0
8546,5,96,0,0.0 minutes,81,2833.814103 minutes,2929.814103,0.00021645,0.025137085,0,0,Nov,4,safari_15.2,7,Returning_Visitor,FALSE,c_2,119.0766096,log400,,0
8547,,0,0,0.0 minutes,25,711.1666667 minutes,,0,0.016,0,0,Dec,2,chrome_98.0.1,2,Returning_Visitor,FALSE,,100.5998447,log202,,0
